DATE,TIME,GAME,BET,ROLL,STAKE,MULT,PROFIT,JPOT
14/04/2020,23:04:53,DICE,HI,3264,0.00000003,2,-0.00000003,X
14/04/2020,23:04:52,DICE,LO,1536,0.00000003,3,0.00000006,X
14/04/2020,23:04:52,DICE,HI,767,0.00000003,2,-0.00000003,X
14/04/2020,23:04:52,DICE,LO,560,0.00000003,2,0.00000003,X
14/04/2020,23:04:51,DICE,HI,6858,0.00000003,3,0.00000006,X
14/04/2020,23:04:51,DICE,LO,7446,0.00000003,3,-0.00000003,X
14/04/2020,23:04:50,DICE,HI,905,0.00000003,3,-0.00000003,X
14/04/2020,23:04:50,DICE,LO,5384,0.00000003,3,-0.00000003,X
14/04/2020,23:04:49,DICE,HI,1187,0.00000003,3,-0.00000003,X
14/04/2020,23:04:49,DICE,LO,6816,0.00000003,2,-0.00000003,X
14/04/2020,23:04:49,DICE,HI,8972,0.00000003,3,0.00000006,X
14/04/2020,23:04:48,DICE,LO,3575,0.00000003,3,-0.00000003,X
14/04/2020,23:04:48,DICE,HI,2667,0.00000003,2,-0.00000003,X
14/04/2020,23:04:47,DICE,LO,946,0.00000003,3,0.00000006,X
14/04/2020,23:04:47,DICE,HI,6306,0.00000003,3,-0.00000003,X
14/04/2020,23:04:44,DICE,LO,8531,0.00000003,2,-0.00000003,X
14/04/2020,23:04:44,DICE,HI,9681,0.00000003,2,0.00000003,X
14/04/2020,23:04:43,DICE,LO,1895,0.00000003,3,0.00000006,X
14/04/2020,23:04:43,DICE,HI,5249,0.00000003,3,-0.00000003,X
14/04/2020,23:04:42,DICE,LO,4508,0.00000003,3,-0.00000003,X
14/04/2020,23:04:42,DICE,HI,915,0.00000003,2,-0.00000003,X
14/04/2020,23:04:41,DICE,LO,1076,0.00000003,2,0.00000003,X
14/04/2020,23:04:40,DICE,HI,6645,0.00000003,2,0.00000003,X
14/04/2020,23:04:40,DICE,LO,459,0.00000003,3,0.00000006,X
14/04/2020,23:04:40,DICE,HI,2805,0.00000003,2,-0.00000003,X
14/04/2020,23:04:39,DICE,LO,1678,0.00000003,2,0.00000003,X
14/04/2020,23:04:39,DICE,HI,9098,0.00000003,3,0.00000006,X
14/04/2020,23:04:38,DICE,LO,4215,0.00000003,3,-0.00000003,X
14/04/2020,23:04:38,DICE,HI,407,0.00000003,3,-0.00000003,X
14/04/2020,23:04:38,DICE,LO,5355,0.00000003,3,-0.00000003,X
14/04/2020,23:04:37,DICE,HI,3596,0.00000003,3,-0.00000003,X
14/04/2020,23:04:37,DICE,LO,5520,0.00000003,3,-0.00000003,X
14/04/2020,23:04:36,DICE,HI,4566,0.00000003,2,-0.00000003,X
14/04/2020,23:04:36,DICE,LO,1432,0.00000003,3,0.00000006,X
14/04/2020,23:04:36,DICE,HI,5944,0.00000003,3,-0.00000003,X
14/04/2020,23:04:35,DICE,LO,6670,0.00000003,3,-0.00000003,X
14/04/2020,23:04:35,DICE,HI,2072,0.00000003,3,-0.00000003,X
14/04/2020,23:04:29,DICE,HI,7741,0.00000003,2,0.00000003,X
14/04/2020,23:04:28,DICE,LO,4325,0.00000003,2,0.00000003,X
14/04/2020,23:04:28,DICE,HI,6144,0.00000003,2,0.00000003,X
14/04/2020,23:04:27,DICE,LO,1905,0.00000003,2,0.00000003,X
14/04/2020,23:04:27,DICE,HI,7260,0.00000003,2,0.00000003,X
14/04/2020,23:04:27,DICE,LO,3144,0.00000003,3,0.00000006,X
14/04/2020,23:04:26,DICE,HI,3564,0.00000003,3,-0.00000003,X
14/04/2020,23:04:09,DICE,LO,1632,0.00000003,3,0.00000006,X
14/04/2020,23:04:08,DICE,LO,3800,0.00000003,3,-0.00000003,X
14/04/2020,23:04:08,DICE,LO,5400,0.00000003,3,-0.00000003,X
14/04/2020,23:04:07,DICE,LO,5208,0.00000003,3,-0.00000003,X
14/04/2020,23:04:07,DICE,LO,5595,0.00000003,3,-0.00000003,X
14/04/2020,23:04:06,DICE,LO,8617,0.00000003,2,-0.00000003,X
14/04/2020,23:04:06,DICE,LO,2643,0.00000003,3,0.00000006,X
14/04/2020,23:04:04,DICE,LO,8066,0.00000003,3,-0.00000003,X
14/04/2020,23:04:04,DICE,LO,6462,0.00000003,3,-0.00000003,X
14/04/2020,23:04:04,DICE,LO,7059,0.00000003,2,-0.00000003,X
14/04/2020,23:04:03,DICE,LO,1694,0.00000003,2,0.00000003,X
14/04/2020,23:04:03,DICE,LO,75,0.00000003,3,0.00000006,X
14/04/2020,23:04:03,DICE,LO,4318,0.00000003,3,-0.00000003,X
14/04/2020,23:04:02,DICE,LO,7098,0.00000003,3,-0.00000003,X
14/04/2020,23:04:00,DICE,LO,6437,0.00000003,3,-0.00000003,X
14/04/2020,23:04:00,DICE,LO,3744,0.00000003,3,-0.00000003,X
14/04/2020,23:03:59,DICE,LO,8971,0.00000003,3,-0.00000003,X
14/04/2020,23:03:59,DICE,LO,8658,0.00000003,2,-0.00000003,X
14/04/2020,23:03:58,DICE,LO,3976,0.00000003,2,0.00000003,X
14/04/2020,23:03:58,DICE,LO,761,0.00000003,3,0.00000006,X
14/04/2020,23:03:55,DICE,LO,5197,0.00000003,2,-0.00000003,X
14/04/2020,23:03:55,DICE,LO,1136,0.00000003,3,0.00000006,X
14/04/2020,23:03:54,DICE,LO,5502,0.00000003,2,-0.00000003,X
14/04/2020,23:03:53,DICE,LO,3342,0.00000003,2,0.00000003,X
14/04/2020,23:03:53,DICE,LO,2625,0.00000003,2,0.00000003,X
14/04/2020,23:03:52,DICE,LO,475,0.00000003,3,0.00000006,X
14/04/2020,23:03:52,DICE,LO,8588,0.00000003,3,-0.00000003,X
14/04/2020,23:03:51,DICE,LO,3291,0.00000003,3,-0.00000003,X
14/04/2020,23:03:51,DICE,LO,4283,0.00000003,3,-0.00000003,X
14/04/2020,23:03:50,DICE,LO,4510,0.00000003,3,-0.00000003,X
14/04/2020,23:03:50,DICE,LO,5260,0.00000003,3,-0.00000003,X
14/04/2020,23:03:50,DICE,LO,5903,0.00000003,3,-0.00000003,X
14/04/2020,23:03:50,DICE,LO,9769,0.00000003,3,-0.00000003,X
14/04/2020,23:03:49,DICE,LO,5223,0.00000003,3,-0.00000003,X
14/04/2020,23:03:44,DICE,LO,3063,0.00000003,3,0.00000006,X
14/04/2020,23:02:54,DICE,LO,9754,0.00000003,3,-0.00000003,X
14/04/2020,23:02:54,DICE,HI,197,0.00000003,3,-0.00000003,X
14/04/2020,23:02:53,DICE,LO,9397,0.00000003,2,-0.00000003,X
14/04/2020,23:02:53,DICE,HI,9141,0.00000003,3,0.00000006,X
14/04/2020,23:02:53,DICE,LO,9913,0.00000003,2,-0.00000003,X
14/04/2020,23:02:52,DICE,HI,9712,0.00000003,3,0.00000006,X
14/04/2020,23:02:52,DICE,LO,6232,0.00000003,3,-0.00000003,X
14/04/2020,23:02:52,DICE,HI,6632,0.00000003,3,-0.00000003,X
14/04/2020,23:02:52,DICE,LO,9425,0.00000003,3,-0.00000003,X
14/04/2020,23:02:51,DICE,HI,3473,0.00000003,3,-0.00000003,X
14/04/2020,23:02:51,DICE,LO,9369,0.00000003,2,-0.00000003,X
14/04/2020,23:02:51,DICE,HI,9831,0.00000003,2,0.00000003,X
14/04/2020,23:02:50,DICE,LO,1942,0.00000003,3,0.00000006,X
14/04/2020,23:02:50,DICE,HI,4223,0.00000003,2,-0.00000003,X
14/04/2020,23:02:50,DICE,LO,2821,0.00000003,3,0.00000006,X
14/04/2020,23:02:49,DICE,HI,804,0.00000003,2,-0.00000003,X
14/04/2020,23:02:49,DICE,LO,1552,0.00000003,3,0.00000006,X
14/04/2020,23:03:50,DICE,LO,9769,0.00000003,3,-0.00000003,X
14/04/2020,23:03:49,DICE,LO,5223,0.00000003,3,-0.00000003,X
14/04/2020,23:03:44,DICE,LO,3063,0.00000003,3,0.00000006,X
14/04/2020,23:02:54,DICE,LO,9754,0.00000003,3,-0.00000003,X
14/04/2020,23:02:54,DICE,HI,197,0.00000003,3,-0.00000003,X
14/04/2020,23:02:53,DICE,LO,9397,0.00000003,2,-0.00000003,X
14/04/2020,23:02:53,DICE,HI,9141,0.00000003,3,0.00000006,X
14/04/2020,23:02:53,DICE,LO,9913,0.00000003,2,-0.00000003,X
14/04/2020,23:02:52,DICE,HI,9712,0.00000003,3,0.00000006,X
14/04/2020,23:02:52,DICE,LO,6232,0.00000003,3,-0.00000003,X
14/04/2020,23:02:52,DICE,HI,6632,0.00000003,3,-0.00000003,X
14/04/2020,23:02:52,DICE,LO,9425,0.00000003,3,-0.00000003,X
14/04/2020,23:02:51,DICE,HI,3473,0.00000003,3,-0.00000003,X
14/04/2020,23:02:51,DICE,LO,9369,0.00000003,2,-0.00000003,X
14/04/2020,23:02:51,DICE,HI,9831,0.00000003,2,0.00000003,X
14/04/2020,23:02:50,DICE,LO,1942,0.00000003,3,0.00000006,X
14/04/2020,23:02:50,DICE,HI,4223,0.00000003,2,-0.00000003,X
14/04/2020,23:02:50,DICE,LO,2821,0.00000003,3,0.00000006,X
14/04/2020,23:02:49,DICE,HI,804,0.00000003,2,-0.00000003,X
14/04/2020,23:02:49,DICE,LO,1552,0.00000003,3,0.00000006,X
14/04/2020,23:02:49,DICE,HI,3256,0.00000003,2,-0.00000003,X
14/04/2020,23:02:48,DICE,LO,552,0.00000003,3,0.00000006,X
14/04/2020,23:02:48,DICE,HI,4523,0.00000003,3,-0.00000003,X
14/04/2020,23:02:47,DICE,LO,8415,0.00000003,3,-0.00000003,X
14/04/2020,23:02:47,DICE,HI,4452,0.00000003,3,-0.00000003,X
14/04/2020,23:02:47,DICE,LO,6665,0.00000003,3,-0.00000003,X
14/04/2020,23:02:46,DICE,HI,1548,0.00000003,2,-0.00000003,X
14/04/2020,23:02:46,DICE,LO,324,0.00000003,2,0.00000003,X
14/04/2020,23:02:45,DICE,HI,8442,0.00000003,3,0.00000006,X
14/04/2020,23:02:44,DICE,LO,6808,0.00000003,2,-0.00000003,X
14/04/2020,23:02:44,DICE,HI,8422,0.00000003,2,0.00000003,X
14/04/2020,23:02:43,DICE,LO,109,0.00000003,2,0.00000003,X
14/04/2020,23:02:43,DICE,HI,9204,0.00000003,3,0.00000006,X
14/04/2020,23:02:43,DICE,LO,8403,0.00000003,2,-0.00000003,X
14/04/2020,23:02:42,DICE,HI,7908,0.00000003,3,0.00000006,X
14/04/2020,23:02:42,DICE,LO,7843,0.00000003,2,-0.00000003,X
14/04/2020,23:02:42,DICE,HI,9834,0.00000003,2,0.00000003,X
14/04/2020,23:02:41,DICE,LO,1378,0.00000003,3,0.00000006,X
14/04/2020,23:02:41,DICE,HI,3405,0.00000003,3,-0.00000003,X
14/04/2020,23:02:40,DICE,LO,7899,0.00000003,3,-0.00000003,X
